ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650353450.4930367,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353450.4930367,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353450.4930367,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353450.4930367,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353450.4930367,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353450.5963295,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353450.5963295,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,729088
1650353450.5963295,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353450.5963295,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353450.5963295,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353450.5963295,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.5963295,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.5963295,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353450.5963295,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353450.5963295,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353450.5963295,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353450.5963295,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353450.5963295,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353450.5963295,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353450.5963295,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353450.5963295,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353450.5963295,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353450.7000582,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353450.7000582,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,729088
1650353450.7000582,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353450.7000582,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353450.7000582,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353450.7000582,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.7000582,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.7000582,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353450.7000582,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353450.7000582,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353450.7000582,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353450.7000582,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353450.7000582,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353450.7000582,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353450.7000582,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353450.7000582,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353450.7000582,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353450.8025513,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353450.8025513,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,729088
1650353450.8025513,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353450.8025513,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353450.8025513,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353450.8025513,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.8025513,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.8025513,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353450.8025513,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353450.8025513,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353450.8025513,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353450.8025513,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353450.8025513,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353450.8025513,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353450.8025513,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353450.8025513,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353450.8025513,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353450.9059756,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353450.9059756,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,729088
1650353450.9059756,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353450.9059756,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353450.9059756,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353450.9059756,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.9059756,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353450.9059756,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353450.9059756,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353450.9059756,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353450.9059756,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353450.9059756,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353450.9059756,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353450.9059756,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353450.9059756,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353450.9059756,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353450.9059756,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353451.0091743,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353451.0091743,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,737280
1650353451.0091743,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353451.0091743,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353451.0091743,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353451.0091743,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.0091743,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.0091743,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353451.0091743,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353451.0091743,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353451.0091743,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353451.0091743,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353451.0091743,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353451.0091743,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353451.0091743,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353451.0091743,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353451.0091743,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353451.1125932,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353451.1125932,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,737280
1650353451.1125932,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353451.1125932,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353451.1125932,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353451.1125932,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.1125932,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.1125932,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353451.1125932,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353451.1125932,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353451.1125932,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353451.1125932,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353451.1125932,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353451.1125932,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353451.1125932,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38158336
1650353451.1125932,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,401408
1650353451.1125932,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353451.2151341,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353451.2151341,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,737280
1650353451.2151341,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353451.2151341,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353451.2151341,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353451.2151341,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.2151341,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,458752
1650353451.2151341,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353451.2151341,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
