ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650351901.1648495,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.1648495,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.1648495,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.1648495,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.1648495,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.1648495,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.1648495,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.1648495,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.1648495,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.2672958,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.2672958,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.2672958,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.2672958,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.2672958,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.2672958,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.2672958,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.2672958,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.2672958,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.2672958,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.2672958,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.2672958,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.3698106,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.3698106,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.3698106,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.3698106,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.3698106,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.3698106,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.3698106,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.3698106,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.3698106,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.3698106,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.3698106,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.3698106,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.4723709,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.4723709,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.4723709,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.4723709,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.4723709,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.4723709,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.4723709,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.4723709,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.4723709,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.4723709,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.4723709,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.4723709,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.574933,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.574933,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.574933,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.574933,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.574933,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.574933,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.574933,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.574933,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.574933,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.574933,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.574933,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.574933,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.6774428,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.6774428,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.6774428,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.6774428,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.6774428,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.6774428,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.6774428,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.6774428,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.6774428,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.6774428,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.6774428,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.6774428,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.77998,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.77998,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.77998,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.77998,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.77998,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.77998,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.77998,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.77998,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.77998,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.77998,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.77998,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.77998,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.8826969,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.8826969,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.8826969,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.8826969,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.8826969,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.8826969,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.8826969,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.8826969,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.8826969,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.8826969,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.8826969,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.8826969,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351901.9851015,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351901.9851015,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351901.9851015,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351901.9851015,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
1650351901.9851015,public.history,17981,public,history,0,0,,,41269,0,0,0,41319,0,2486,2486,,2022-04-19 07:01:51.143838+00:00,,2022-04-19 07:01:51.267936+00:00,0,2,0,2,3645440
1650351901.9851015,public.item,17938,public,item,1,0,219494,219394,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351901.9851015,public.new_order,18008,public,new_order,1,0,19440,19372,21001,0,9720,0,11181,1941,0,2612,,2022-04-19 07:01:51.400142+00:00,,2022-04-19 07:02:52.089286+00:00,0,2,0,3,851968
1650351901.9851015,public.oorder,17995,public,oorder,3,0,459851,459851,42001,9720,0,7854,41901,403,0,2612,,2022-04-19 07:01:51.309068+00:00,,2022-04-19 07:02:52.065073+00:00,0,2,0,3,2850816
1650351901.9851015,public.order_line,18018,public,order_line,1,0,21515,412107,418378,97294,0,71696,418378,7212,0,24577,,2022-04-19 07:01:51.891045+00:00,,2022-04-19 07:02:52.578185+00:00,0,2,0,3,43819008
1650351901.9851015,public.savings,18090,public,savings,1,0,0,0,1000000,0,0,0,1001379,0,114880,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:03:51.752359+00:00,0,2,0,2,44392448
1650351901.9851015,public.stock,17943,public,stock,1,0,863119,863119,100000,118338,0,113008,100000,6522,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:02:50.763781+00:00,0,2,0,4,37502976
1650351901.9851015,public.warehouse,17933,public,warehouse,8264,8263,126414,126414,1,11269,0,11267,1,22,0,1,,,,2022-04-19 07:02:49.735429+00:00,0,0,0,2,49152
1650351902.0875003,public.accounts,18084,public,accounts,2,0,2000000,2000000,1000000,0,0,0,996994,0,115904,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:03:51.267386+00:00,0,2,0,2,109297664
1650351902.0875003,public.checking,18100,public,checking,1,0,0,0,1000000,0,0,0,1001269,0,112320,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:03:52.235736+00:00,0,2,0,2,44482560
1650351902.0875003,public.customer,17968,public,customer,2,0,129555,147562,30000,20989,0,17868,30000,4120,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:02:51.906697+00:00,0,1,0,3,20635648
1650351902.0875003,public.district,17958,public,district,13337,127864,105516,105516,10,23270,0,23194,10,0,0,0,,2022-04-19 07:03:49.754510+00:00,,2022-04-19 07:02:50.776605+00:00,0,2,0,2,65536
